timestamp,pm1_0,pm2_5,pm10,cnt0_3,cnt0_5,cnt1_0,cnt2_5,mq135_adc,mq136_adc,mics_red_adc,mics_nox_adc,mp135_adc,aqi,aqi_category,is_hazard
2025-10-22T17:00,53.1,91.5,91.7,4393,1288,321,68,2061,1274,2673,1823,1872,170,Unhealthy,1
2025-10-22T18:00,44.7,77.1,77.3,3711,1090,270,57,1908,1194,2470,1656,1734,162,Unhealthy,1
2025-10-22T19:00,39.7,68.5,68.7,3289,955,240,51,1817,1158,2361,1574,1655,158,Unhealthy,1
2025-10-22T20:00,35.8,61.7,62.2,2955,862,214,46,1747,1127,2276,1501,1613,154,Unhealthy,1
2025-10-22T21:00,32.2,55.6,56.7,2667,779,194,41,1696,1075,2210,1460,1570,151,Unhealthy,1
2025-10-22T22:00,30.3,52.2,53.8,2515,735,182,39,1688,1071,2211,1445,1551,142,Unhealthy for Sensitive Groups,1
2025-10-22T23:00,31.1,53.7,55.5,2573,751,188,39,1717,1076,2252,1459,1583,146,Unhealthy for Sensitive Groups,1
2025-10-23T00:00,32.7,56.3,58.4,2697,794,197,42,1782,1081,2332,1483,1622,151,Unhealthy,1
2025-10-23T01:00,40.1,69.2,69.4,3310,962,243,52,1876,1154,2466,1534,1722,158,Unhealthy,1
2025-10-23T02:00,35.1,60.5,60.5,2894,849,211,45,1803,1150,2358,1460,1650,154,Unhealthy,1
2025-10-23T03:00,28.0,48.3,48.3,2313,675,168,35,1696,1134,2226,1371,1548,133,Unhealthy for Sensitive Groups,1
2025-10-23T04:00,19.4,33.5,33.6,1608,471,116,25,1564,1063,2045,1263,1437,96,Moderate,0
2025-10-23T05:00,18.8,32.4,32.5,1561,452,112,24,1536,1036,1976,1239,1407,94,Moderate,0
2025-10-23T06:00,19.4,33.5,33.8,1609,469,117,25,1501,1034,1973,1218,1399,96,Moderate,0
2025-10-23T07:00,20.4,35.2,35.4,1706,492,123,26,1517,1040,1980,1242,1413,100,Moderate,0
2025-10-23T08:00,20.6,35.6,35.7,1697,499,125,27,1539,1036,1982,1221,1411,101,Unhealthy for Sensitive Groups,1
2025-10-23T09:00,20.8,35.9,36.1,1727,506,125,26,1534,1035,2019,1231,1419,102,Unhealthy for Sensitive Groups,1
2025-10-23T10:00,20.4,35.2,35.4,1709,492,123,26,1527,1040,1971,1289,1402,100,Moderate,0
2025-10-23T11:00,23.3,40.2,40.4,1926,561,141,29,1574,1058,2033,1360,1445,113,Unhealthy for Sensitive Groups,1
2025-10-23T12:00,53.6,92.4,92.7,4439,1293,322,69,2014,1281,2592,1794,1816,170,Unhealthy,1
2025-10-23T13:00,62.1,107.1,107.6,5145,1505,375,80,2145,1340,2779,1939,1942,178,Unhealthy,1
2025-10-23T14:00,69.1,119.2,119.7,5716,1669,416,89,2295,1402,2944,2050,2062,184,Unhealthy,1
2025-10-23T15:00,77.5,133.6,134.1,6410,1867,468,100,2417,1454,3142,2146,2182,191,Unhealthy,1
2025-10-23T16:00,77.8,134.1,134.1,6417,1880,468,100,2439,1459,3152,2093,2189,192,Unhealthy,1
2025-10-23T17:00,48.0,82.7,82.9,3975,1165,287,62,2032,1247,2635,1670,1839,165,Unhealthy,1
2025-10-23T18:00,37.9,65.4,65.4,3137,921,227,49,1877,1178,2476,1482,1686,156,Unhealthy,1
2025-10-23T19:00,37.1,64.0,64.3,3073,897,224,48,1843,1168,2428,1433,1682,155,Unhealthy,1
2025-10-23T20:00,36.9,63.6,63.6,3047,890,222,47,1807,1155,2350,1432,1657,155,Unhealthy,1
2025-10-23T21:00,36.3,62.6,62.9,2993,879,219,46,1780,1152,2312,1433,1635,155,Unhealthy,1
2025-10-23T22:00,35.5,61.2,61.5,2945,855,213,46,1799,1140,2326,1427,1623,154,Unhealthy,1
2025-10-23T23:00,34.0,58.6,58.7,2818,822,206,44,1780,1126,2328,1426,1632,153,Unhealthy,1
2025-10-24T00:00,48.5,83.6,83.6,4032,1182,293,62,2016,1255,2614,1662,1821,166,Unhealthy,1
2025-10-24T01:00,38.3,66.1,66.1,3177,928,231,49,1873,1174,2441,1519,1707,156,Unhealthy,1
2025-10-24T02:00,26.4,45.5,45.6,2188,643,159,34,1704,1090,2252,1362,1554,126,Unhealthy for Sensitive Groups,1
2025-10-24T03:00,18.8,32.5,32.6,1559,448,113,24,1604,1040,2102,1248,1454,94,Moderate,0
2025-10-24T04:00,19.0,32.7,32.8,1576,459,114,24,1561,1040,2066,1229,1450,94,Moderate,0
2025-10-24T05:00,19.8,34.1,34.2,1632,481,119,25,1548,1042,2042,1235,1434,97,Moderate,0
2025-10-24T06:00,20.0,34.5,34.7,1638,484,119,25,1524,1039,2000,1250,1414,98,Moderate,0
2025-10-24T07:00,20.2,34.9,35.2,1658,484,123,26,1520,1033,1994,1239,1422,99,Moderate,0
2025-10-24T08:00,20.9,36.0,36.1,1724,498,125,27,1517,1030,1990,1228,1412,102,Unhealthy for Sensitive Groups,1
2025-10-24T09:00,21.1,36.3,36.4,1734,507,126,27,1535,1026,1979,1238,1408,103,Unhealthy for Sensitive Groups,1
2025-10-24T10:00,21.4,36.9,37.0,1770,510,128,27,1547,1042,2008,1321,1423,104,Unhealthy for Sensitive Groups,1
2025-10-24T11:00,27.0,46.6,46.8,2234,659,164,34,1652,1089,2134,1477,1524,128,Unhealthy for Sensitive Groups,1
2025-10-24T12:00,31.3,53.9,54.0,2575,750,189,40,1725,1103,2246,1491,1582,146,Unhealthy for Sensitive Groups,1
2025-10-24T13:00,40.1,69.2,69.4,3333,967,242,51,1852,1164,2402,1628,1682,158,Unhealthy,1
2025-10-24T14:00,44.3,76.4,76.4,3672,1065,267,57,1906,1184,2471,1704,1730,162,Unhealthy,1
2025-10-24T15:00,45.2,78.0,78.0,3727,1098,274,58,1918,1187,2484,1724,1740,163,Unhealthy,1
2025-10-24T16:00,43.7,75.4,75.4,3611,1052,262,56,1882,1169,2450,1693,1713,161,Unhealthy,1
2025-10-24T17:00,40.0,68.9,68.9,3309,966,241,51,1825,1143,2348,1603,1671,158,Unhealthy,1
2025-10-24T18:00,36.9,63.6,63.6,3045,890,223,47,1776,1128,2287,1521,1623,155,Unhealthy,1
2025-10-24T19:00,38.1,65.7,65.7,3160,918,231,48,1786,1116,2328,1560,1627,156,Unhealthy,1
2025-10-24T20:00,41.1,70.8,70.8,3392,994,247,53,1821,1126,2361,1582,1664,159,Unhealthy,1
2025-10-24T21:00,42.8,73.8,73.8,3556,1028,259,55,1848,1156,2401,1619,1700,160,Unhealthy,1
2025-10-24T22:00,41.9,72.2,72.2,3462,1008,251,53,1875,1155,2389,1597,1695,160,Unhealthy,1
2025-10-24T23:00,40.7,70.1,70.1,3370,983,245,52,1857,1145,2389,1592,1684,159,Unhealthy,1
2025-10-25T00:00,60.1,103.6,103.8,4974,1462,362,77,2145,1276,2771,1834,1951,176,Unhealthy,1
2025-10-25T01:00,59.8,103.1,103.6,4937,1445,359,77,2132,1305,2768,1806,1943,176,Unhealthy,1
2025-10-25T02:00,48.8,84.1,84.1,4024,1177,293,62,1987,1278,2607,1649,1793,166,Unhealthy,1
2025-10-25T03:00,40.8,70.3,70.5,3368,988,248,52,1858,1264,2441,1519,1708,159,Unhealthy,1
2025-10-25T04:00,30.0,51.8,52.3,2460,725,181,39,1702,1166,2221,1388,1556,141,Unhealthy for Sensitive Groups,1
2025-10-25T05:00,28.1,48.5,49.1,2323,675,170,36,1660,1119,2152,1337,1525,133,Unhealthy for Sensitive Groups,1
2025-10-25T06:00,29.2,50.4,50.9,2445,701,177,38,1664,1111,2166,1336,1527,138,Unhealthy for Sensitive Groups,1
2025-10-25T07:00,30.4,52.5,53.1,2532,739,183,38,1671,1098,2174,1341,1535,143,Unhealthy for Sensitive Groups,1
2025-10-25T08:00,31.4,54.2,54.8,2601,759,190,39,1680,1112,2202,1331,1535,147,Unhealthy for Sensitive Groups,1
2025-10-25T09:00,32.4,55.9,56.5,2689,780,194,41,1701,1116,2191,1374,1574,151,Unhealthy,1
2025-10-25T10:00,33.3,57.5,58.2,2766,800,201,43,1727,1133,2232,1445,1584,152,Unhealthy,1
2025-10-25T11:00,41.6,71.7,72.2,3456,1006,251,53,1858,1192,2389,1636,1693,159,Unhealthy,1
2025-10-25T12:00,57.4,99.0,99.4,4747,1384,346,74,2086,1284,2714,1918,1893,173,Unhealthy,1
2025-10-25T13:00,74.0,127.6,128.1,6134,1782,446,96,2342,1396,3022,2140,2107,188,Unhealthy,1
2025-10-25T14:00,85.9,148.1,148.5,7105,2067,518,111,2539,1498,3294,2373,2278,199,Unhealthy,1
2025-10-25T15:00,94.2,162.5,163.0,7808,2270,569,121,2697,1546,3470,2513,2398,213,Very Unhealthy,1
2025-10-25T16:00,91.8,158.3,158.8,7603,2210,554,118,2684,1544,3461,2483,2393,209,Very Unhealthy,1
2025-10-25T17:00,85.6,147.6,148.1,7079,2062,514,110,2596,1502,3379,2381,2323,199,Unhealthy,1
2025-10-25T18:00,81.8,141.1,141.6,6769,1978,494,105,2565,1469,3331,2295,2276,195,Unhealthy,1
2025-10-25T19:00,78.3,135.0,135.0,6477,1889,472,101,2514,1462,3234,2205,2245,192,Unhealthy,1
2025-10-25T20:00,72.4,124.8,125.3,5994,1751,438,93,2403,1421,3119,2077,2146,187,Unhealthy,1
2025-10-25T21:00,66.3,114.3,114.6,5502,1596,401,85,2291,1375,2968,1965,2072,181,Unhealthy,1
2025-10-25T22:00,60.2,103.8,104.3,4976,1453,365,77,2205,1336,2898,1861,1996,176,Unhealthy,1
2025-10-25T23:00,55.2,95.2,95.5,4583,1329,332,71,2158,1292,2783,1797,1923,171,Unhealthy,1
2025-10-26T00:00,84.6,145.8,146.2,6995,2042,511,109,2546,1512,3289,2262,2257,198,Unhealthy,1
2025-10-26T01:00,81.8,141.1,141.6,6769,1976,492,105,2486,1520,3232,2147,2231,195,Unhealthy,1
2025-10-26T02:00,61.8,106.6,106.9,5116,1490,373,79,2179,1400,2843,1829,1982,177,Unhealthy,1
2025-10-26T03:00,32.8,56.6,56.9,2710,793,198,42,1769,1203,2302,1446,1603,152,Unhealthy,1
2025-10-26T04:00,22.6,39.0,39.3,1870,539,136,29,1601,1113,2095,1302,1477,110,Unhealthy for Sensitive Groups,1
2025-10-26T05:00,20.9,36.1,36.4,1726,500,125,26,1555,1060,2021,1255,1436,102,Unhealthy for Sensitive Groups,1
2025-10-26T06:00,20.6,35.5,35.9,1709,494,123,26,1537,1028,2012,1228,1417,101,Unhealthy for Sensitive Groups,1
2025-10-26T07:00,20.5,35.3,35.6,1697,494,126,26,1522,1021,1978,1226,1408,100,Moderate,0
2025-10-26T08:00,20.2,34.9,35.3,1684,486,122,25,1542,1015,2011,1226,1416,99,Moderate,0
2025-10-26T09:00,20.1,34.7,35.0,1669,487,119,25,1539,1016,1986,1236,1429,99,Moderate,0
2025-10-26T10:00,20.3,35.0,35.4,1692,489,123,26,1534,1012,2038,1295,1425,99,Moderate,0
2025-10-26T11:00,27.6,47.6,48.0,2281,674,168,36,1666,1073,2160,1468,1519,131,Unhealthy for Sensitive Groups,1
2025-10-26T12:00,47.0,81.0,81.3,3890,1129,282,60,1948,1200,2531,1783,1766,164,Unhealthy,1
2025-10-26T13:00,64.7,111.5,112.0,5354,1565,389,83,2208,1337,2862,2019,2001,180,Unhealthy,1
2025-10-26T14:00,78.1,134.6,135.0,6449,1887,471,100,2401,1424,3115,2260,2162,192,Unhealthy,1
2025-10-26T15:00,88.3,152.3,152.7,7314,2123,532,114,2565,1500,3314,2412,2306,203,Very Unhealthy,1
2025-10-26T16:00,93.4,161.1,161.6,7710,2246,563,120,2672,1542,3479,2465,2402,212,Very Unhealthy,1
2025-10-26T17:00,85.6,147.6,148.1,7088,2066,514,110,2651,1497,3480,2314,2368,199,Unhealthy,1
2025-10-26T18:00,72.4,124.8,125.3,5987,1748,436,93,2492,1406,3240,2146,2212,187,Unhealthy,1
2025-10-26T19:00,62.2,107.3,108.0,5139,1500,376,80,2324,1328,3038,1975,2083,178,Unhealthy,1
2025-10-26T20:00,54.7,94.3,95.0,4524,1322,330,71,2144,1283,2800,1814,1931,171,Unhealthy,1
2025-10-26T21:00,48.0,82.7,83.6,3972,1157,289,62,2014,1234,2606,1678,1822,165,Unhealthy,1
2025-10-26T22:00,42.9,74.0,75.0,3560,1041,258,55,1912,1185,2517,1601,1750,161,Unhealthy,1
2025-10-26T23:00,40.7,70.1,71.0,3362,982,244,52,1875,1163,2459,1580,1727,159,Unhealthy,1
2025-10-27T00:00,54.2,93.4,94.3,4487,1313,325,70,2094,1292,2722,1834,1879,171,Unhealthy,1
2025-10-27T01:00,52.5,90.6,91.3,4342,1266,316,68,2053,1286,2664,1759,1862,169,Unhealthy,1
2025-10-27T02:00,42.7,73.6,74.3,3513,1030,256,55,1914,1220,2494,1592,1736,160,Unhealthy,1
2025-10-27T03:00,27.5,47.5,48.3,2281,666,167,35,1686,1103,2190,1382,1540,131,Unhealthy for Sensitive Groups,1
2025-10-27T04:00,20.1,34.6,35.4,1649,494,122,26,1561,1049,2032,1273,1437,98,Moderate,0
2025-10-27T05:00,19.1,32.9,33.9,1566,461,114,24,1518,1026,2012,1247,1397,95,Moderate,0
2025-10-27T06:00,19.0,32.8,33.8,1579,453,115,24,1509,1024,1957,1218,1392,95,Moderate,0
2025-10-27T07:00,19.0,32.8,33.5,1584,453,111,24,1511,1017,1961,1210,1404,95,Moderate,0
2025-10-27T08:00,18.4,31.7,32.2,1502,442,111,23,1498,1001,1935,1193,1394,92,Moderate,0
2025-10-27T09:00,18.2,31.4,32.0,1497,439,110,23,1509,993,1967,1223,1395,92,Moderate,0
2025-10-27T10:00,18.6,32.0,32.5,1530,448,112,23,1533,1000,1996,1303,1395,93,Moderate,0
2025-10-27T11:00,28.7,49.5,49.8,2368,691,172,37,1672,1072,2191,1490,1536,135,Unhealthy for Sensitive Groups,1
2025-10-27T12:00,48.9,84.3,85.0,4049,1178,294,63,1962,1236,2579,1807,1796,166,Unhealthy,1
2025-10-27T13:00,67.6,116.6,117.1,5603,1627,409,87,2264,1363,2929,2071,2037,183,Unhealthy,1
2025-10-27T14:00,79.7,137.4,138.3,6597,1922,482,103,2421,1449,3145,2278,2191,193,Unhealthy,1
2025-10-27T15:00,87.5,150.9,151.3,7255,2104,528,112,2566,1513,3309,2406,2307,201,Very Unhealthy,1
2025-10-27T16:00,91.3,157.4,158.3,7565,2205,550,118,2616,1545,3401,2460,2343,208,Very Unhealthy,1
2025-10-27T17:00,87.2,150.4,150.9,7222,2100,526,112,2557,1504,3321,2376,2295,200,Unhealthy,1
2025-10-27T18:00,78.9,136.0,136.4,6531,1905,475,101,2466,1462,3176,2249,2208,193,Unhealthy,1
2025-10-27T19:00,72.1,124.3,124.8,5962,1739,435,92,2365,1405,3045,2140,2115,187,Unhealthy,1
2025-10-27T20:00,68.6,118.3,119.0,5661,1662,414,88,2299,1372,2972,2051,2070,183,Unhealthy,1
2025-10-27T21:00,66.9,115.3,115.7,5513,1613,402,86,2266,1361,2923,1994,2032,182,Unhealthy,1
2025-10-27T22:00,66.2,114.1,114.3,5485,1595,396,85,2263,1349,2932,1972,2054,181,Unhealthy,1
2025-10-27T23:00,65.9,113.6,114.1,5455,1587,398,85,2289,1349,2963,1959,2060,181,Unhealthy,1
2025-10-28T00:00,64.1,110.6,111.1,5307,1546,386,83,2274,1349,2961,1906,2036,179,Unhealthy,1
2025-10-28T01:00,62.5,107.8,108.3,5169,1513,377,81,2254,1337,2921,1845,2030,178,Unhealthy,1
2025-10-28T02:00,52.3,90.1,90.3,4312,1264,316,68,2077,1291,2730,1677,1864,169,Unhealthy,1
2025-10-28T03:00,31.1,53.6,53.8,2553,753,185,40,1763,1148,2304,1413,1611,146,Unhealthy for Sensitive Groups,1
2025-10-28T04:00,23.4,40.4,40.5,1929,562,140,30,1633,1086,2138,1292,1502,113,Unhealthy for Sensitive Groups,1
2025-10-28T05:00,20.8,35.9,36.0,1738,505,127,26,1555,1042,2045,1246,1442,102,Unhealthy for Sensitive Groups,1
2025-10-28T06:00,19.0,32.7,32.8,1583,460,114,24,1505,1027,1981,1222,1395,94,Moderate,0
2025-10-28T07:00,18.3,31.5,31.7,1491,436,112,23,1493,1016,1934,1205,1390,92,Moderate,0
2025-10-28T08:00,18.2,31.4,31.5,1507,451,108,23,1487,1014,1946,1193,1382,92,Moderate,0
2025-10-28T09:00,18.6,32.0,32.1,1517,450,112,24,1503,1016,1951,1213,1380,93,Moderate,0
2025-10-28T10:00,19.3,33.2,33.3,1605,470,115,24,1502,1030,1975,1294,1390,95,Moderate,0
2025-10-28T11:00,24.8,42.7,42.7,2045,598,150,31,1586,1072,2082,1400,1480,119,Unhealthy for Sensitive Groups,1
2025-10-28T12:00,41.2,71.0,71.2,3419,994,248,53,1822,1165,2351,1656,1662,159,Unhealthy,1
2025-10-28T13:00,49.0,84.5,84.8,4071,1181,295,63,1948,1228,2501,1737,1780,166,Unhealthy,1
2025-10-28T14:00,46.5,80.1,80.1,3832,1117,282,59,1919,1210,2505,1689,1758,164,Unhealthy,1
2025-10-28T15:00,40.7,70.1,70.1,3354,985,246,52,1858,1172,2412,1616,1694,159,Unhealthy,1
2025-10-28T16:00,36.1,62.2,62.2,3006,866,217,46,1785,1120,2334,1575,1632,154,Unhealthy,1
2025-10-28T17:00,33.6,58.0,58.1,2774,805,203,43,1741,1103,2255,1496,1598,152,Unhealthy,1
2025-10-28T18:00,32.0,55.2,55.3,2658,766,194,41,1717,1079,2204,1463,1569,150,Unhealthy for Sensitive Groups,1
2025-10-28T19:00,29.6,51.1,51.2,2470,718,178,38,1680,1060,2190,1417,1548,139,Unhealthy for Sensitive Groups,1
2025-10-28T20:00,27.2,46.9,47.0,2257,656,163,35,1642,1045,2128,1376,1507,129,Unhealthy for Sensitive Groups,1
2025-10-28T21:00,27.3,47.0,47.3,2234,659,163,34,1634,1034,2133,1367,1529,129,Unhealthy for Sensitive Groups,1
2025-10-28T22:00,28.9,49.8,49.9,2385,697,174,37,1688,1056,2218,1421,1533,136,Unhealthy for Sensitive Groups,1
2025-10-28T23:00,31.7,54.6,54.7,2610,763,190,41,1747,1107,2300,1464,1606,148,Unhealthy for Sensitive Groups,1
2025-10-29T00:00,44.0,75.9,76.1,3654,1060,264,56,1946,1175,2509,1603,1757,162,Unhealthy,1
2025-10-29T01:00,42.0,72.4,72.4,3474,1021,252,54,1923,1195,2485,1572,1738,160,Unhealthy,1
2025-10-29T02:00,27.7,47.8,48.1,2296,668,167,35,1710,1111,2227,1407,1549,131,Unhealthy for Sensitive Groups,1
2025-10-29T03:00,17.1,29.5,29.7,1411,420,102,21,1542,1055,2027,1244,1412,88,Moderate,0
2025-10-29T04:00,14.3,24.7,24.8,1179,345,86,18,1469,1020,1947,1214,1370,77,Moderate,0
2025-10-29T05:00,13.7,23.6,23.7,1143,332,83,17,1447,990,1904,1181,1330,75,Moderate,0
2025-10-29T06:00,13.0,22.5,22.5,1067,316,78,16,1420,957,1862,1147,1318,73,Moderate,0
2025-10-29T07:00,13.0,22.4,22.4,1067,312,77,16,1400,939,1836,1125,1329,73,Moderate,0
2025-10-29T08:00,12.4,21.4,21.4,1038,298,74,15,1414,948,1832,1150,1306,71,Moderate,0
2025-10-29T09:00,11.9,20.5,20.5,970,285,71,15,1397,936,1828,1147,1294,69,Moderate,0
2025-10-29T10:00,12.4,21.4,21.5,1020,294,75,15,1431,954,1858,1160,1317,71,Moderate,0
2025-10-29T11:00,13.9,23.9,23.9,1146,330,83,18,1469,958,1902,1233,1351,76,Moderate,0
2025-10-29T12:00,25.8,44.5,44.7,2140,620,156,33,1649,1059,2142,1439,1515,123,Unhealthy for Sensitive Groups,1
2025-10-29T13:00,24.0,41.4,41.6,1980,579,144,30,1602,1049,2106,1414,1477,116,Unhealthy for Sensitive Groups,1
2025-10-29T14:00,22.3,38.4,38.6,1855,534,136,28,1579,1038,2049,1378,1461,108,Unhealthy for Sensitive Groups,1
2025-10-29T15:00,22.1,38.1,38.4,1806,535,130,28,1579,1032,2031,1361,1460,107,Unhealthy for Sensitive Groups,1
2025-10-29T16:00,23.0,39.6,39.9,1882,550,140,30,1583,1038,2088,1391,1464,111,Unhealthy for Sensitive Groups,1
2025-10-29T17:00,24.5,42.3,42.7,2022,592,147,31,1629,1067,2100,1419,1488,118,Unhealthy for Sensitive Groups,1
2025-10-29T18:00,27.0,46.6,47.0,2243,658,161,34,1656,1073,2170,1464,1506,128,Unhealthy for Sensitive Groups,1
2025-10-29T19:00,28.9,49.9,50.5,2394,701,174,37,1674,1100,2189,1446,1553,136,Unhealthy for Sensitive Groups,1
2025-10-29T20:00,29.9,51.5,51.9,2481,721,180,38,1693,1112,2201,1479,1553,140,Unhealthy for Sensitive Groups,1
2025-10-29T21:00,30.9,53.2,53.7,2555,739,186,39,1699,1109,2209,1487,1572,145,Unhealthy for Sensitive Groups,1
2025-10-29T22:00,27.7,47.7,48.2,2308,662,167,35,1666,1084,2194,1420,1540,131,Unhealthy for Sensitive Groups,1
2025-10-29T23:00,23.0,39.6,40.0,1906,563,137,30,1633,1049,2136,1359,1484,111,Unhealthy for Sensitive Groups,1
2025-10-30T00:00,30.8,53.1,53.4,2540,740,187,39,1749,1121,2268,1455,1577,144,Unhealthy for Sensitive Groups,1
2025-10-30T01:00,32.7,56.3,56.6,2698,788,197,42,1772,1157,2317,1447,1609,151,Unhealthy,1
2025-10-30T02:00,30.9,53.2,53.6,2565,748,184,40,1723,1159,2290,1412,1579,145,Unhealthy for Sensitive Groups,1
2025-10-30T03:00,23.3,40.2,41.0,1937,556,140,30,1619,1109,2133,1327,1490,113,Unhealthy for Sensitive Groups,1
2025-10-30T04:00,17.9,30.9,32.0,1479,434,108,23,1526,1046,1994,1248,1402,91,Moderate,0
2025-10-30T05:00,13.7,23.6,24.7,1121,331,82,17,1443,980,1899,1187,1333,75,Moderate,0
2025-10-30T06:00,12.1,20.8,21.8,999,292,72,14,1406,949,1834,1147,1310,69,Moderate,0
2025-10-30T07:00,11.8,20.3,21.3,977,288,69,15,1397,921,1822,1151,1304,68,Moderate,0
2025-10-30T08:00,11.9,20.5,21.5,972,290,71,15,1390,919,1827,1142,1287,69,Moderate,0
2025-10-30T09:00,11.4,19.7,20.7,941,276,70,14,1378,933,1812,1160,1290,67,Moderate,0
2025-10-30T10:00,11.4,19.6,20.5,946,277,69,15,1398,921,1813,1184,1303,67,Moderate,0
2025-10-30T11:00,11.7,20.1,20.9,962,285,71,14,1400,933,1845,1224,1318,68,Moderate,0
2025-10-30T12:00,13.4,23.1,23.7,1113,323,79,16,1445,933,1899,1252,1362,74,Moderate,0
2025-10-30T13:00,12.6,21.8,22.9,1069,304,76,16,1455,944,1871,1247,1338,71,Moderate,0
2025-10-30T14:00,15.1,26.0,27.6,1252,368,89,18,1490,984,1922,1286,1375,80,Moderate,0
2025-10-30T15:00,18.0,31.1,32.9,1491,433,108,23,1523,1020,2013,1326,1413,91,Moderate,0
2025-10-30T16:00,21.9,37.8,39.5,1804,528,130,28,1613,1052,2089,1376,1478,107,Unhealthy for Sensitive Groups,1
2025-10-30T17:00,23.8,41.1,42.7,1968,572,141,30,1659,1081,2150,1405,1501,115,Unhealthy for Sensitive Groups,1
2025-10-30T18:00,24.6,42.5,44.2,2031,598,148,31,1660,1096,2191,1412,1529,118,Unhealthy for Sensitive Groups,1
2025-10-30T19:00,26.3,45.4,47.0,2174,632,158,33,1706,1087,2218,1415,1548,125,Unhealthy for Sensitive Groups,1
2025-10-30T20:00,26.3,45.4,47.0,2177,634,157,33,1716,1091,2248,1417,1557,125,Unhealthy for Sensitive Groups,1
2025-10-30T21:00,27.8,48.0,49.1,2317,674,167,36,1737,1100,2276,1430,1580,132,Unhealthy for Sensitive Groups,1
2025-10-30T22:00,26.3,45.3,46.2,2164,630,157,33,1713,1086,2251,1414,1563,125,Unhealthy for Sensitive Groups,1
2025-10-30T23:00,27.1,46.8,47.1,2226,657,164,34,1739,1081,2277,1403,1560,129,Unhealthy for Sensitive Groups,1
2025-10-31T00:00,23.1,39.8,40.3,1906,556,138,29,1665,1038,2189,1347,1512,112,Unhealthy for Sensitive Groups,1
2025-10-31T01:00,19.9,34.3,35.3,1658,475,120,26,1591,1020,2076,1307,1442,98,Moderate,0
2025-10-31T02:00,21.3,36.7,37.5,1751,512,129,27,1549,1038,2027,1288,1443,104,Unhealthy for Sensitive Groups,1
2025-10-31T03:00,14.8,25.6,26.8,1215,364,90,19,1426,997,1851,1206,1335,79,Moderate,0
2025-10-31T04:00,11.8,20.3,21.8,987,279,70,15,1359,971,1781,1164,1279,68,Moderate,0
2025-10-31T05:00,10.5,18.1,19.6,860,253,63,13,1341,946,1774,1144,1271,64,Moderate,0
2025-10-31T06:00,9.9,17.0,18.5,802,238,58,12,1329,934,1751,1132,1241,61,Moderate,0
2025-10-31T07:00,9.5,16.4,17.8,785,230,57,11,1321,917,1738,1101,1246,60,Moderate,0
2025-10-31T08:00,9.3,16.0,17.3,769,227,56,12,1319,900,1726,1118,1256,59,Moderate,0
2025-10-31T09:00,8.9,15.3,16.5,741,215,53,11,1321,917,1717,1129,1239,58,Moderate,0
2025-10-31T10:00,8.7,15.0,16.2,733,204,53,11,1314,909,1740,1147,1231,57,Moderate,0
2025-10-31T11:00,9.9,17.1,18.2,819,239,60,13,1348,931,1763,1219,1249,62,Moderate,0
2025-10-31T12:00,21.1,36.3,37.7,1739,506,128,27,1500,996,1970,1400,1409,103,Unhealthy for Sensitive Groups,1
2025-10-31T13:00,25.1,43.2,44.2,2081,605,151,32,1561,1024,2036,1423,1465,120,Unhealthy for Sensitive Groups,1
2025-10-31T14:00,22.3,38.5,39.5,1842,529,134,29,1546,1014,2005,1368,1432,108,Unhealthy for Sensitive Groups,1
2025-10-31T15:00,21.2,36.6,37.4,1748,521,128,27,1527,1005,1993,1361,1419,104,Unhealthy for Sensitive Groups,1
2025-10-31T16:00,20.1,34.7,35.5,1658,493,121,26,1512,997,1980,1308,1421,99,Moderate,0
2025-10-31T17:00,18.6,32.0,32.8,1548,446,110,24,1493,981,1947,1291,1395,93,Moderate,0
2025-10-31T18:00,17.2,29.7,30.5,1431,411,105,22,1494,959,1918,1240,1369,88,Moderate,0
2025-10-31T19:00,16.4,28.2,29.2,1348,402,97,20,1445,946,1896,1220,1348,85,Moderate,0
2025-10-31T20:00,15.9,27.5,28.6,1299,383,97,20,1427,954,1868,1227,1326,83,Moderate,0
2025-10-31T21:00,15.8,27.2,28.5,1311,369,94,20,1432,954,1844,1209,1333,83,Moderate,0
2025-10-31T22:00,15.4,26.5,27.8,1271,368,92,20,1423,951,1882,1201,1316,81,Moderate,0
2025-10-31T23:00,14.9,25.7,27.3,1241,357,89,19,1430,959,1876,1217,1321,80,Moderate,0
2025-11-01T00:00,16.9,29.2,31.3,1390,397,101,22,1471,966,1913,1239,1364,87,Moderate,0
2025-11-01T01:00,19.8,34.1,36.3,1644,470,119,25,1501,998,1989,1268,1399,97,Moderate,0
2025-11-01T02:00,16.9,29.2,32.2,1394,409,102,21,1452,985,1918,1234,1365,87,Moderate,0
2025-11-01T03:00,13.9,23.9,28.0,1144,337,83,17,1414,961,1835,1192,1318,76,Moderate,0
2025-11-01T04:00,11.7,20.1,24.9,952,285,70,14,1360,946,1787,1159,1280,68,Moderate,0
2025-11-01T05:00,10.6,18.3,22.6,858,254,63,13,1343,940,1740,1149,1262,64,Moderate,0
2025-11-01T06:00,9.9,17.1,20.4,829,239,60,12,1324,926,1737,1126,1261,62,Moderate,0
2025-11-01T07:00,9.9,17.1,20.0,810,241,59,12,1331,903,1727,1130,1257,62,Moderate,0
2025-11-01T08:00,9.7,16.8,19.3,805,236,58,13,1327,908,1744,1109,1260,61,Moderate,0
